,Symbol,Name
1893,8604.T,"Nomura Holdings, Inc."
1894,7011.T,"Mitsubishi Heavy Industries, Ltd."
1895,9202.T,ANA Holdings Inc.
1896,2269.T,"Meiji Holdings Co., Ltd."
1897,3659.T,"NEXON Co., Ltd."
1898,9531.T,"Tokyo Gas Co., Ltd."
1899,2267.T,"Yakult Honsha Co.,Ltd."
1900,7203.T,Toyota Motor Corporation
1901,9437.T,"NTT DOCOMO, INC."
1902,9432.T,Nippon Telegraph and Telephone Corporation
1903,9984.T,SoftBank Group Corp.
1904,8306.T,"Mitsubishi UFJ Financial Group, Inc."
1905,6758.T,Sony Corporation
1906,6861.T,Keyence Corporation
1907,9433.T,KDDI Corporation
1908,9434.T,SoftBank Corp.
1909,9983.T,"Fast Retailing Co., Ltd."
1910,6178.T,"Japan Post Holdings Co., Ltd."
1911,7267.T,"Honda Motor Co., Ltd."
1912,8316.T,"Sumitomo Mitsui Financial Group, Inc."
1913,8058.T,Mitsubishi Corporation
1914,2914.T,Japan Tobacco Inc.
1915,9022.T,Central Japan Railway Company
1916,7182.T,"JAPAN POST BANK Co.,Ltd."
1917,6098.T,"Recruit Holdings Co., Ltd."
1918,8411.T,"Mizuho Financial Group, Inc."
1919,3382.T,"Seven & i Holdings Co., Ltd."
1920,4452.T,Kao Corporation
1921,8686.T,Aflac Incorporated
1922,6902.T,DENSO Corporation
1923,8766.T,"Tokio Marine Holdings, Inc."
1924,9020.T,East Japan Railway Company
1925,6594.T,Nidec Corporation
1926,4063.T,"Shin-Etsu Chemical Co., Ltd."
1927,4661.T,"Oriental Land Co., Ltd."
1928,7974.T,"Nintendo Co., Ltd."
1929,4519.T,"Chugai Pharmaceutical Co., Ltd."
1930,7201.T,"Nissan Motor Co., Ltd."
1931,6367.T,"Daikin Industries,Ltd."
1932,7751.T,Canon Inc.
1933,6954.T,Fanuc Corporation
1934,6981.T,"Murata Manufacturing Co., Ltd."
1935,5108.T,Bridgestone Corporation
1936,8031.T,"Mitsui & Co., Ltd."
1937,4502.T,Takeda Pharmaceutical Company Limited
1938,8001.T,ITOCHU Corporation
1939,6501.T,"Hitachi, Ltd."
1940,4911.T,"Shiseido Company, Limited"
1941,4503.T,Astellas Pharma Inc.
1942,6503.T,Mitsubishi Electric Corporation
1943,7269.T,Suzuki Motor Corporation
1944,7741.T,HOYA Corporation
1945,4523.T,"Eisai Co., Ltd."
1946,4578.T,"Otsuka Holdings Co., Ltd."
1947,8801.T,"Mitsui Fudosan Co., Ltd."
1948,8802.T,"Mitsubishi Estate Co., Ltd."
1949,1925.T,"Daiwa House Industry Co.,Ltd."
1950,6752.T,Panasonic Corporation
1951,4543.T,Terumo Corporation
1952,4568.T,"Daiichi Sankyo Company, Limited"
1953,6273.T,SMC Corporation
1954,6301.T,Komatsu Ltd.
1955,8113.T,Unicharm Corporation
1956,8591.T,ORIX Corporation
1957,8035.T,Tokyo Electron Limited
1958,2503.T,"Kirin Holdings Company, Limited"
1959,6971.T,Kyocera Corporation
1960,9735.T,"SECOM CO., LTD."
1961,8750.T,"Dai-ichi Life Holdings, Inc."
1962,2502.T,"Asahi Group Holdings, Ltd."
1963,5020.T,"JXTG Holdings, Inc."
1964,8053.T,Sumitomo Corporation
1965,4507.T,"Shionogi & Co., Ltd."
1966,6326.T,Kubota Corporation
1967,8830.T,"Sumitomo Realty & Development Co., Ltd."
1968,8725.T,"MS&AD Insurance Group Holdings, Inc."
1969,6502.T,Toshiba Corporation
1970,7270.T,Subaru Corporation
1971,8267.T,"Aeon Co., Ltd."
1972,4901.T,FUJIFILM Holdings Corporation
1973,8028.T,"FamilyMart UNY Holdings Co., Ltd."
1974,9613.T,NTT DATA Corporation
1975,5401.T,Nippon Steel & Sumitomo Metal Corporation
1976,8421.T,Shinkin Central Bank
1977,6201.T,Toyota Industries Corporation
1978,3407.T,Asahi Kasei Corporation
1979,9843.T,"Nitori Holdings Co., Ltd."
1980,2587.T,Suntory Beverage & Food Limited
1981,7181.T,"Japan Post Insurance Co., Ltd."
1982,8309.T,"Sumitomo Mitsui Trust Holdings, Inc."
1983,9021.T,West Japan Railway Company
1984,9503.T,"The Kansai Electric Power Company, Incorporated"
1985,7309.T,Shimano Inc.
1986,1605.T,Inpex Corporation
1987,6702.T,Fujitsu Limited
1988,4689.T,Yahoo Japan Corporation
1989,4506.T,"Sumitomo Dainippon Pharma Co., Ltd."
1990,4324.T,Dentsu Inc.
1991,9201.T,"Japan Airlines Co., Ltd."
1992,8002.T,Marubeni Corporation
1993,8604.T,"Nomura Holdings, Inc."
1994,7011.T,"Mitsubishi Heavy Industries, Ltd."
1995,9202.T,ANA Holdings Inc.
1996,2269.T,"Meiji Holdings Co., Ltd."
1997,3659.T,"NEXON Co., Ltd."
1998,9531.T,"Tokyo Gas Co., Ltd."
1999,2267.T,"Yakult Honsha Co.,Ltd."
2000,7203.T,Toyota Motor Corporation
2001,9437.T,"NTT DOCOMO, INC."
2002,9432.T,Nippon Telegraph and Telephone Corporation
2003,9984.T,SoftBank Group Corp.
2004,8306.T,"Mitsubishi UFJ Financial Group, Inc."
2005,6758.T,Sony Corporation
2006,6861.T,Keyence Corporation
2007,9433.T,KDDI Corporation
2008,9434.T,SoftBank Corp.
2009,9983.T,"Fast Retailing Co., Ltd."
2010,6178.T,"Japan Post Holdings Co., Ltd."
2011,7267.T,"Honda Motor Co., Ltd."
2012,8316.T,"Sumitomo Mitsui Financial Group, Inc."
2013,8058.T,Mitsubishi Corporation
2014,2914.T,Japan Tobacco Inc.
2015,9022.T,Central Japan Railway Company
2016,7182.T,"JAPAN POST BANK Co.,Ltd."
2017,6098.T,"Recruit Holdings Co., Ltd."
2018,8411.T,"Mizuho Financial Group, Inc."
2019,3382.T,"Seven & i Holdings Co., Ltd."
2020,4452.T,Kao Corporation
2021,8686.T,Aflac Incorporated
2022,6902.T,DENSO Corporation
2023,8766.T,"Tokio Marine Holdings, Inc."
2024,9020.T,East Japan Railway Company
2025,6594.T,Nidec Corporation
2026,4063.T,"Shin-Etsu Chemical Co., Ltd."
2027,4661.T,"Oriental Land Co., Ltd."
2028,7974.T,"Nintendo Co., Ltd."
2029,4519.T,"Chugai Pharmaceutical Co., Ltd."
2030,7201.T,"Nissan Motor Co., Ltd."
2031,6367.T,"Daikin Industries,Ltd."
2032,7751.T,Canon Inc.
2033,6954.T,Fanuc Corporation
2034,6981.T,"Murata Manufacturing Co., Ltd."
2035,5108.T,Bridgestone Corporation
2036,8031.T,"Mitsui & Co., Ltd."
2037,4502.T,Takeda Pharmaceutical Company Limited
2038,8001.T,ITOCHU Corporation
2039,6501.T,"Hitachi, Ltd."
2040,4911.T,"Shiseido Company, Limited"
2041,4503.T,Astellas Pharma Inc.
2042,6503.T,Mitsubishi Electric Corporation
2043,7269.T,Suzuki Motor Corporation
2044,7741.T,HOYA Corporation
2045,4523.T,"Eisai Co., Ltd."
2046,4578.T,"Otsuka Holdings Co., Ltd."
2047,8801.T,"Mitsui Fudosan Co., Ltd."
2048,8802.T,"Mitsubishi Estate Co., Ltd."
2049,1925.T,"Daiwa House Industry Co.,Ltd."
2050,6752.T,Panasonic Corporation
2051,4543.T,Terumo Corporation
2052,4568.T,"Daiichi Sankyo Company, Limited"
2053,6273.T,SMC Corporation
2054,6301.T,Komatsu Ltd.
2055,8113.T,Unicharm Corporation
2056,8591.T,ORIX Corporation
2057,8035.T,Tokyo Electron Limited
2058,2503.T,"Kirin Holdings Company, Limited"
2059,6971.T,Kyocera Corporation
2060,9735.T,"SECOM CO., LTD."
2061,8750.T,"Dai-ichi Life Holdings, Inc."
2062,2502.T,"Asahi Group Holdings, Ltd."
2063,5020.T,"JXTG Holdings, Inc."
2064,8053.T,Sumitomo Corporation
2065,4507.T,"Shionogi & Co., Ltd."
2066,6326.T,Kubota Corporation
2067,8830.T,"Sumitomo Realty & Development Co., Ltd."
2068,8725.T,"MS&AD Insurance Group Holdings, Inc."
2069,6502.T,Toshiba Corporation
2070,7270.T,Subaru Corporation
2071,8267.T,"Aeon Co., Ltd."
2072,4901.T,FUJIFILM Holdings Corporation
2073,8028.T,"FamilyMart UNY Holdings Co., Ltd."
2074,9613.T,NTT DATA Corporation
2075,5401.T,Nippon Steel & Sumitomo Metal Corporation
2076,8421.T,Shinkin Central Bank
2077,6201.T,Toyota Industries Corporation
2078,3407.T,Asahi Kasei Corporation
2079,9843.T,"Nitori Holdings Co., Ltd."
2080,2587.T,Suntory Beverage & Food Limited
2081,7181.T,"Japan Post Insurance Co., Ltd."
2082,8309.T,"Sumitomo Mitsui Trust Holdings, Inc."
2083,9021.T,West Japan Railway Company
2084,9503.T,"The Kansai Electric Power Company, Incorporated"
2085,7309.T,Shimano Inc.
2086,1605.T,Inpex Corporation
2087,6702.T,Fujitsu Limited
2088,4689.T,Yahoo Japan Corporation
2089,4506.T,"Sumitomo Dainippon Pharma Co., Ltd."
2090,4324.T,Dentsu Inc.
2091,9201.T,"Japan Airlines Co., Ltd."
2092,8002.T,Marubeni Corporation
2093,8604.T,"Nomura Holdings, Inc."
2094,7011.T,"Mitsubishi Heavy Industries, Ltd."
2095,9202.T,ANA Holdings Inc.
2096,2269.T,"Meiji Holdings Co., Ltd."
2097,3659.T,"NEXON Co., Ltd."
2098,9531.T,"Tokyo Gas Co., Ltd."
2099,2267.T,"Yakult Honsha Co.,Ltd."
2100,7203.T,Toyota Motor Corporation
2101,9437.T,"NTT DOCOMO, INC."
2102,9432.T,Nippon Telegraph and Telephone Corporation
2103,9984.T,SoftBank Group Corp.
2104,8306.T,"Mitsubishi UFJ Financial Group, Inc."
2105,6758.T,Sony Corporation
2106,6861.T,Keyence Corporation
2107,9433.T,KDDI Corporation
2108,9434.T,SoftBank Corp.
2109,9983.T,"Fast Retailing Co., Ltd."
2110,6178.T,"Japan Post Holdings Co., Ltd."
2111,7267.T,"Honda Motor Co., Ltd."
2112,8316.T,"Sumitomo Mitsui Financial Group, Inc."
2113,8058.T,Mitsubishi Corporation
2114,2914.T,Japan Tobacco Inc.
2115,9022.T,Central Japan Railway Company
2116,7182.T,"JAPAN POST BANK Co.,Ltd."
2117,6098.T,"Recruit Holdings Co., Ltd."
2118,8411.T,"Mizuho Financial Group, Inc."
2119,3382.T,"Seven & i Holdings Co., Ltd."
2120,4452.T,Kao Corporation
2121,8686.T,Aflac Incorporated
2122,6902.T,DENSO Corporation
2123,8766.T,"Tokio Marine Holdings, Inc."
2124,9020.T,East Japan Railway Company
2125,6594.T,Nidec Corporation
2126,4063.T,"Shin-Etsu Chemical Co., Ltd."
2127,4661.T,"Oriental Land Co., Ltd."
2128,7974.T,"Nintendo Co., Ltd."
2129,4519.T,"Chugai Pharmaceutical Co., Ltd."
2130,7201.T,"Nissan Motor Co., Ltd."
2131,6367.T,"Daikin Industries,Ltd."
2132,7751.T,Canon Inc.
2133,6954.T,Fanuc Corporation
2134,6981.T,"Murata Manufacturing Co., Ltd."
2135,5108.T,Bridgestone Corporation
2136,8031.T,"Mitsui & Co., Ltd."
2137,4502.T,Takeda Pharmaceutical Company Limited
2138,8001.T,ITOCHU Corporation
2139,6501.T,"Hitachi, Ltd."
2140,4911.T,"Shiseido Company, Limited"
2141,4503.T,Astellas Pharma Inc.
2142,6503.T,Mitsubishi Electric Corporation
2143,7269.T,Suzuki Motor Corporation
2144,7741.T,HOYA Corporation
2145,4523.T,"Eisai Co., Ltd."
2146,4578.T,"Otsuka Holdings Co., Ltd."
2147,8801.T,"Mitsui Fudosan Co., Ltd."
2148,8802.T,"Mitsubishi Estate Co., Ltd."
2149,1925.T,"Daiwa House Industry Co.,Ltd."
2150,6752.T,Panasonic Corporation
2151,4543.T,Terumo Corporation
2152,4568.T,"Daiichi Sankyo Company, Limited"
2153,6273.T,SMC Corporation
2154,6301.T,Komatsu Ltd.
2155,8113.T,Unicharm Corporation
2156,8591.T,ORIX Corporation
2157,8035.T,Tokyo Electron Limited
2158,2503.T,"Kirin Holdings Company, Limited"
2159,6971.T,Kyocera Corporation
2160,9735.T,"SECOM CO., LTD."
2161,8750.T,"Dai-ichi Life Holdings, Inc."
2162,2502.T,"Asahi Group Holdings, Ltd."
2163,5020.T,"JXTG Holdings, Inc."
2164,8053.T,Sumitomo Corporation
2165,4507.T,"Shionogi & Co., Ltd."
2166,6326.T,Kubota Corporation
2167,8830.T,"Sumitomo Realty & Development Co., Ltd."
2168,8725.T,"MS&AD Insurance Group Holdings, Inc."
2169,6502.T,Toshiba Corporation
2170,7270.T,Subaru Corporation
2171,8267.T,"Aeon Co., Ltd."
2172,4901.T,FUJIFILM Holdings Corporation
2173,8028.T,"FamilyMart UNY Holdings Co., Ltd."
2174,9613.T,NTT DATA Corporation
2175,5401.T,Nippon Steel & Sumitomo Metal Corporation
2176,8421.T,Shinkin Central Bank
2177,6201.T,Toyota Industries Corporation
2178,3407.T,Asahi Kasei Corporation
2179,9843.T,"Nitori Holdings Co., Ltd."
2180,2587.T,Suntory Beverage & Food Limited
2181,7181.T,"Japan Post Insurance Co., Ltd."
2182,8309.T,"Sumitomo Mitsui Trust Holdings, Inc."
2183,9021.T,West Japan Railway Company
2184,9503.T,"The Kansai Electric Power Company, Incorporated"
2185,7309.T,Shimano Inc.
2186,1605.T,Inpex Corporation
2187,6702.T,Fujitsu Limited
2188,4689.T,Yahoo Japan Corporation
2189,4506.T,"Sumitomo Dainippon Pharma Co., Ltd."
2190,4324.T,Dentsu Inc.
2191,9201.T,"Japan Airlines Co., Ltd."
2192,8002.T,Marubeni Corporation
2193,8604.T,"Nomura Holdings, Inc."
2194,7011.T,"Mitsubishi Heavy Industries, Ltd."
2195,9202.T,ANA Holdings Inc.
2196,2269.T,"Meiji Holdings Co., Ltd."
2197,3659.T,"NEXON Co., Ltd."
2198,9531.T,"Tokyo Gas Co., Ltd."
2199,2267.T,"Yakult Honsha Co.,Ltd."
2200,7203.T,Toyota Motor Corporation
2201,9437.T,"NTT DOCOMO, INC."
2202,9432.T,Nippon Telegraph and Telephone Corporation
2203,9984.T,SoftBank Group Corp.
2204,8306.T,"Mitsubishi UFJ Financial Group, Inc."
2205,6758.T,Sony Corporation
2206,6861.T,Keyence Corporation
2207,9433.T,KDDI Corporation
2208,9434.T,SoftBank Corp.
2209,9983.T,"Fast Retailing Co., Ltd."
2210,6178.T,"Japan Post Holdings Co., Ltd."
2211,7267.T,"Honda Motor Co., Ltd."
2212,8316.T,"Sumitomo Mitsui Financial Group, Inc."
2213,8058.T,Mitsubishi Corporation
2214,2914.T,Japan Tobacco Inc.
2215,9022.T,Central Japan Railway Company
2216,7182.T,"JAPAN POST BANK Co.,Ltd."
2217,6098.T,"Recruit Holdings Co., Ltd."
2218,8411.T,"Mizuho Financial Group, Inc."
2219,3382.T,"Seven & i Holdings Co., Ltd."
2220,4452.T,Kao Corporation
2221,8686.T,Aflac Incorporated
2222,6902.T,DENSO Corporation
2223,8766.T,"Tokio Marine Holdings, Inc."
2224,9020.T,East Japan Railway Company
2225,6594.T,Nidec Corporation
2226,4063.T,"Shin-Etsu Chemical Co., Ltd."
2227,4661.T,"Oriental Land Co., Ltd."
2228,7974.T,"Nintendo Co., Ltd."
2229,4519.T,"Chugai Pharmaceutical Co., Ltd."
2230,7201.T,"Nissan Motor Co., Ltd."
2231,6367.T,"Daikin Industries,Ltd."
2232,7751.T,Canon Inc.
2233,6954.T,Fanuc Corporation
2234,6981.T,"Murata Manufacturing Co., Ltd."
2235,5108.T,Bridgestone Corporation
2236,8031.T,"Mitsui & Co., Ltd."
2237,4502.T,Takeda Pharmaceutical Company Limited
2238,8001.T,ITOCHU Corporation
2239,6501.T,"Hitachi, Ltd."
2240,4911.T,"Shiseido Company, Limited"
2241,4503.T,Astellas Pharma Inc.
2242,6503.T,Mitsubishi Electric Corporation
2243,7269.T,Suzuki Motor Corporation
2244,7741.T,HOYA Corporation
2245,4523.T,"Eisai Co., Ltd."
2246,4578.T,"Otsuka Holdings Co., Ltd."
2247,8801.T,"Mitsui Fudosan Co., Ltd."
2248,8802.T,"Mitsubishi Estate Co., Ltd."
2249,1925.T,"Daiwa House Industry Co.,Ltd."
2250,6752.T,Panasonic Corporation
2251,4543.T,Terumo Corporation
2252,4568.T,"Daiichi Sankyo Company, Limited"
2253,6273.T,SMC Corporation
2254,6301.T,Komatsu Ltd.
2255,8113.T,Unicharm Corporation
2256,8591.T,ORIX Corporation
2257,8035.T,Tokyo Electron Limited
2258,2503.T,"Kirin Holdings Company, Limited"
2259,6971.T,Kyocera Corporation
2260,9735.T,"SECOM CO., LTD."
2261,8750.T,"Dai-ichi Life Holdings, Inc."
2262,2502.T,"Asahi Group Holdings, Ltd."
2263,5020.T,"JXTG Holdings, Inc."
2264,8053.T,Sumitomo Corporation
2265,4507.T,"Shionogi & Co., Ltd."
2266,6326.T,Kubota Corporation
2267,8830.T,"Sumitomo Realty & Development Co., Ltd."
2268,8725.T,"MS&AD Insurance Group Holdings, Inc."
2269,6502.T,Toshiba Corporation
2270,7270.T,Subaru Corporation
2271,8267.T,"Aeon Co., Ltd."
2272,4901.T,FUJIFILM Holdings Corporation
2273,8028.T,"FamilyMart UNY Holdings Co., Ltd."
2274,9613.T,NTT DATA Corporation
2275,5401.T,Nippon Steel & Sumitomo Metal Corporation
2276,8421.T,Shinkin Central Bank
2277,6201.T,Toyota Industries Corporation
2278,3407.T,Asahi Kasei Corporation
2279,9843.T,"Nitori Holdings Co., Ltd."
2280,2587.T,Suntory Beverage & Food Limited
2281,7181.T,"Japan Post Insurance Co., Ltd."
2282,8309.T,"Sumitomo Mitsui Trust Holdings, Inc."
2283,9021.T,West Japan Railway Company
2284,9503.T,"The Kansai Electric Power Company, Incorporated"
2285,7309.T,Shimano Inc.
2286,1605.T,Inpex Corporation
2287,6702.T,Fujitsu Limited
2288,4689.T,Yahoo Japan Corporation
2289,4506.T,"Sumitomo Dainippon Pharma Co., Ltd."
2290,4324.T,Dentsu Inc.
2291,9201.T,"Japan Airlines Co., Ltd."
2292,8002.T,Marubeni Corporation
2293,8604.T,"Nomura Holdings, Inc."
2294,7011.T,"Mitsubishi Heavy Industries, Ltd."
2295,9202.T,ANA Holdings Inc.
2296,2269.T,"Meiji Holdings Co., Ltd."
2297,3659.T,"NEXON Co., Ltd."
2298,9531.T,"Tokyo Gas Co., Ltd."
2299,2267.T,"Yakult Honsha Co.,Ltd."
2300,7203.T,Toyota Motor Corporation
2301,9437.T,"NTT DOCOMO, INC."
2302,9432.T,Nippon Telegraph and Telephone Corporation
2303,9984.T,SoftBank Group Corp.
2304,8306.T,"Mitsubishi UFJ Financial Group, Inc."
2305,6758.T,Sony Corporation
2306,6861.T,Keyence Corporation
2307,9433.T,KDDI Corporation
2308,9434.T,SoftBank Corp.
2309,9983.T,"Fast Retailing Co., Ltd."
2310,6178.T,"Japan Post Holdings Co., Ltd."
2311,7267.T,"Honda Motor Co., Ltd."
2312,8316.T,"Sumitomo Mitsui Financial Group, Inc."
2313,8058.T,Mitsubishi Corporation
2314,2914.T,Japan Tobacco Inc.
2315,9022.T,Central Japan Railway Company
2316,7182.T,"JAPAN POST BANK Co.,Ltd."
2317,6098.T,"Recruit Holdings Co., Ltd."
2318,8411.T,"Mizuho Financial Group, Inc."
2319,3382.T,"Seven & i Holdings Co., Ltd."
2320,4452.T,Kao Corporation
2321,8686.T,Aflac Incorporated
2322,6902.T,DENSO Corporation
2323,8766.T,"Tokio Marine Holdings, Inc."
2324,9020.T,East Japan Railway Company
2325,6594.T,Nidec Corporation
2326,4063.T,"Shin-Etsu Chemical Co., Ltd."
2327,4661.T,"Oriental Land Co., Ltd."
2328,7974.T,"Nintendo Co., Ltd."
2329,4519.T,"Chugai Pharmaceutical Co., Ltd."
2330,7201.T,"Nissan Motor Co., Ltd."
2331,6367.T,"Daikin Industries,Ltd."
2332,7751.T,Canon Inc.
2333,6954.T,Fanuc Corporation
2334,6981.T,"Murata Manufacturing Co., Ltd."
2335,5108.T,Bridgestone Corporation
2336,8031.T,"Mitsui & Co., Ltd."
2337,4502.T,Takeda Pharmaceutical Company Limited
2338,8001.T,ITOCHU Corporation
2339,6501.T,"Hitachi, Ltd."
2340,4911.T,"Shiseido Company, Limited"
2341,4503.T,Astellas Pharma Inc.
2342,6503.T,Mitsubishi Electric Corporation
2343,7269.T,Suzuki Motor Corporation
2344,7741.T,HOYA Corporation
2345,4523.T,"Eisai Co., Ltd."
2346,4578.T,"Otsuka Holdings Co., Ltd."
2347,8801.T,"Mitsui Fudosan Co., Ltd."
2348,8802.T,"Mitsubishi Estate Co., Ltd."
2349,1925.T,"Daiwa House Industry Co.,Ltd."
2350,6752.T,Panasonic Corporation
2351,4543.T,Terumo Corporation
2352,4568.T,"Daiichi Sankyo Company, Limited"
2353,6273.T,SMC Corporation
2354,6301.T,Komatsu Ltd.
2355,8113.T,Unicharm Corporation
2356,8591.T,ORIX Corporation
2357,8035.T,Tokyo Electron Limited
2358,2503.T,"Kirin Holdings Company, Limited"
2359,6971.T,Kyocera Corporation
2360,9735.T,"SECOM CO., LTD."
2361,8750.T,"Dai-ichi Life Holdings, Inc."
2362,2502.T,"Asahi Group Holdings, Ltd."
2363,5020.T,"JXTG Holdings, Inc."
2364,8053.T,Sumitomo Corporation
2365,4507.T,"Shionogi & Co., Ltd."
2366,6326.T,Kubota Corporation
2367,8830.T,"Sumitomo Realty & Development Co., Ltd."
2368,8725.T,"MS&AD Insurance Group Holdings, Inc."
2369,6502.T,Toshiba Corporation
2370,7270.T,Subaru Corporation
2371,8267.T,"Aeon Co., Ltd."
2372,4901.T,FUJIFILM Holdings Corporation
2373,8028.T,"FamilyMart UNY Holdings Co., Ltd."
2374,9613.T,NTT DATA Corporation
2375,5401.T,Nippon Steel & Sumitomo Metal Corporation
2376,8421.T,Shinkin Central Bank
2377,6201.T,Toyota Industries Corporation
2378,3407.T,Asahi Kasei Corporation
2379,9843.T,"Nitori Holdings Co., Ltd."
2380,2587.T,Suntory Beverage & Food Limited
2381,7181.T,"Japan Post Insurance Co., Ltd."
2382,8309.T,"Sumitomo Mitsui Trust Holdings, Inc."
2383,9021.T,West Japan Railway Company
2384,9503.T,"The Kansai Electric Power Company, Incorporated"
2385,7309.T,Shimano Inc.
2386,1605.T,Inpex Corporation
2387,6702.T,Fujitsu Limited
2388,4689.T,Yahoo Japan Corporation
2389,4506.T,"Sumitomo Dainippon Pharma Co., Ltd."
2390,4324.T,Dentsu Inc.
2391,9201.T,"Japan Airlines Co., Ltd."
2392,8002.T,Marubeni Corporation
2393,8604.T,"Nomura Holdings, Inc."
2394,7011.T,"Mitsubishi Heavy Industries, Ltd."
2395,9202.T,ANA Holdings Inc.
2396,2269.T,"Meiji Holdings Co., Ltd."
2397,3659.T,"NEXON Co., Ltd."
2398,9531.T,"Tokyo Gas Co., Ltd."
2399,2267.T,"Yakult Honsha Co.,Ltd."
2400,7203.T,Toyota Motor Corporation
2401,9437.T,"NTT DOCOMO, INC."
2402,9432.T,Nippon Telegraph and Telephone Corporation
2403,9984.T,SoftBank Group Corp.
2404,8306.T,"Mitsubishi UFJ Financial Group, Inc."
2405,6758.T,Sony Corporation
2406,6861.T,Keyence Corporation
2407,9433.T,KDDI Corporation
2408,9434.T,SoftBank Corp.
2409,9983.T,"Fast Retailing Co., Ltd."
2410,6178.T,"Japan Post Holdings Co., Ltd."
2411,7267.T,"Honda Motor Co., Ltd."
2412,8316.T,"Sumitomo Mitsui Financial Group, Inc."
2413,8058.T,Mitsubishi Corporation
2414,2914.T,Japan Tobacco Inc.
2415,9022.T,Central Japan Railway Company
2416,7182.T,"JAPAN POST BANK Co.,Ltd."
2417,6098.T,"Recruit Holdings Co., Ltd."
2418,8411.T,"Mizuho Financial Group, Inc."
2419,3382.T,"Seven & i Holdings Co., Ltd."
2420,4452.T,Kao Corporation
2421,8686.T,Aflac Incorporated
2422,6902.T,DENSO Corporation
2423,8766.T,"Tokio Marine Holdings, Inc."
2424,9020.T,East Japan Railway Company
2425,6594.T,Nidec Corporation
2426,4063.T,"Shin-Etsu Chemical Co., Ltd."
2427,4661.T,"Oriental Land Co., Ltd."
2428,7974.T,"Nintendo Co., Ltd."
2429,4519.T,"Chugai Pharmaceutical Co., Ltd."
2430,7201.T,"Nissan Motor Co., Ltd."
2431,6367.T,"Daikin Industries,Ltd."
2432,7751.T,Canon Inc.
2433,6954.T,Fanuc Corporation
2434,6981.T,"Murata Manufacturing Co., Ltd."
2435,5108.T,Bridgestone Corporation
2436,8031.T,"Mitsui & Co., Ltd."
2437,4502.T,Takeda Pharmaceutical Company Limited
2438,8001.T,ITOCHU Corporation
2439,6501.T,"Hitachi, Ltd."
2440,4911.T,"Shiseido Company, Limited"
2441,4503.T,Astellas Pharma Inc.
2442,6503.T,Mitsubishi Electric Corporation
2443,7269.T,Suzuki Motor Corporation
2444,7741.T,HOYA Corporation
2445,4523.T,"Eisai Co., Ltd."
2446,4578.T,"Otsuka Holdings Co., Ltd."
2447,8801.T,"Mitsui Fudosan Co., Ltd."
2448,8802.T,"Mitsubishi Estate Co., Ltd."
2449,1925.T,"Daiwa House Industry Co.,Ltd."
2450,6752.T,Panasonic Corporation
2451,4543.T,Terumo Corporation
2452,4568.T,"Daiichi Sankyo Company, Limited"
2453,6273.T,SMC Corporation
2454,6301.T,Komatsu Ltd.
2455,8113.T,Unicharm Corporation
2456,8591.T,ORIX Corporation
2457,8035.T,Tokyo Electron Limited
2458,2503.T,"Kirin Holdings Company, Limited"
2459,6971.T,Kyocera Corporation
2460,9735.T,"SECOM CO., LTD."
2461,8750.T,"Dai-ichi Life Holdings, Inc."
2462,2502.T,"Asahi Group Holdings, Ltd."
2463,5020.T,"JXTG Holdings, Inc."
2464,8053.T,Sumitomo Corporation
2465,4507.T,"Shionogi & Co., Ltd."
2466,6326.T,Kubota Corporation
2467,8830.T,"Sumitomo Realty & Development Co., Ltd."
2468,8725.T,"MS&AD Insurance Group Holdings, Inc."
2469,6502.T,Toshiba Corporation
2470,7270.T,Subaru Corporation
2471,8267.T,"Aeon Co., Ltd."
2472,4901.T,FUJIFILM Holdings Corporation
2473,8028.T,"FamilyMart UNY Holdings Co., Ltd."
2474,9613.T,NTT DATA Corporation
2475,5401.T,Nippon Steel & Sumitomo Metal Corporation
2476,8421.T,Shinkin Central Bank
2477,6201.T,Toyota Industries Corporation
2478,3407.T,Asahi Kasei Corporation
2479,9843.T,"Nitori Holdings Co., Ltd."
2480,2587.T,Suntory Beverage & Food Limited
2481,7181.T,"Japan Post Insurance Co., Ltd."
2482,8309.T,"Sumitomo Mitsui Trust Holdings, Inc."
2483,9021.T,West Japan Railway Company
2484,9503.T,"The Kansai Electric Power Company, Incorporated"
2485,7309.T,Shimano Inc.
2486,1605.T,Inpex Corporation
2487,6702.T,Fujitsu Limited
2488,4689.T,Yahoo Japan Corporation
2489,4506.T,"Sumitomo Dainippon Pharma Co., Ltd."
2490,4324.T,Dentsu Inc.
2491,9201.T,"Japan Airlines Co., Ltd."
2492,8002.T,Marubeni Corporation
2493,8604.T,"Nomura Holdings, Inc."
2494,7011.T,"Mitsubishi Heavy Industries, Ltd."
2495,9202.T,ANA Holdings Inc.
2496,2269.T,"Meiji Holdings Co., Ltd."
2497,3659.T,"NEXON Co., Ltd."
2498,9531.T,"Tokyo Gas Co., Ltd."
2499,2267.T,"Yakult Honsha Co.,Ltd."
2500,7203.T,Toyota Motor Corporation
2501,9437.T,"NTT DOCOMO, INC."
2502,9432.T,Nippon Telegraph and Telephone Corporation
2503,9984.T,SoftBank Group Corp.
2504,8306.T,"Mitsubishi UFJ Financial Group, Inc."
2505,6758.T,Sony Corporation
2506,6861.T,Keyence Corporation
2507,9433.T,KDDI Corporation
2508,9434.T,SoftBank Corp.
