,Symbol,Name
3079,INDUSINDBK.BO,IndusInd Bank Limited
3080,INDUSINDBK.NS,IndusInd Bank Limited
3081,AOT-R.BK,Airports of Thailand Public Company Limited
3082,AOT.BK,Airports of Thailand Public Company Limited
3083,M&M.NS,Mahindra & Mahindra Limited
3084,M&M.BO,Mahindra & Mahindra Limited
3085,GODREJCP.NS,Godrej Consumer Products Limited
3086,GODREJCP.BO,Godrej Consumer Products Limited
3087,2412.TW,"Chunghwa Telecom Co., Ltd."
3088,GAIL.NS,GAIL (India) Limited
3089,GAIL.BO,GAIL (India) Limited
3090,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
3091,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
3092,BAJAJ-AUTO.BO,Bajaj Auto Limited
3093,BAJAJ-AUTO.NS,Bajaj Auto Limited
3094,BPCL.BO,Bharat Petroleum Corporation Limited
3095,BPCL.NS,Bharat Petroleum Corporation Limited
3096,TITAN.BO,Titan Company Limited
3097,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
3098,TITAN.NS,Titan Company Limited
3099,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
3100,TCS.NS,Tata Consultancy Services Limited
3101,TCS.BO,Tata Consultancy Services Limited
3102,RELIANCE.BO,Reliance Industries Limited
3103,RELIANCE.NS,Reliance Industries Limited
3104,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
3105,HDFCBANK.BO,HDFC Bank Limited
3106,HDFCBANK.NS,HDFC Bank Limited
3107,HINDUNILVR.NS,Hindustan Unilever Limited
3108,HINDUNILVR.BO,Hindustan Unilever Limited
3109,ITC.NS,ITC Limited
3110,ITC.BO,ITC Limited
3111,HDFC.NS,Housing Development Finance Corporation Limited
3112,HDFC.BO,Housing Development Finance Corporation Limited
3113,0700.HK,Tencent Holdings Limited
3114,INFY.BO,Infosys Limited
3115,INFY.NS,Infosys Limited
3116,SBIN.NS,State Bank of India
3117,SBIN.BO,State Bank of India
3118,KOTAKBANK.NS,Kotak Mahindra Bank Limited
3119,KOTAKBANK.BO,Kotak Mahindra Bank Limited
3120,ICICIBANK.BO,ICICI Bank Limited
3121,ICICIBANK.NS,ICICI Bank Limited
3122,MARUTI.BO,Maruti Suzuki India Limited
3123,MARUTI.NS,Maruti Suzuki India Limited
3124,LT.NS,Larsen & Toubro Limited
3125,LT.BO,Larsen & Toubro Limited
3126,ONGC.NS,Oil and Natural Gas Corporation Limited
3127,ONGC.BO,Oil and Natural Gas Corporation Limited
3128,1398.HK,Industrial and Commercial Bank of China Limited
3129,0939.HK,China Construction Bank Corporation
3130,STAN.BO,Standard Chartered PLC
3131,AXISBANK.NS,Axis Bank Limited
3132,AXISBANK.BO,Axis Bank Limited
3133,601939.SS,China Construction Bank Corporation
3134,COALINDIA.NS,Coal India Limited
3135,601398.SS,Industrial and Commercial Bank of China Limited
3136,COALINDIA.BO,Coal India Limited
3137,0941.HK,China Mobile Limited
3138,BAJFINANCE.NS,Bajaj Finance Limited
3139,BAJFINANCE.BO,Bajaj Finance Limited
3140,WIPRO.NS,Wipro Limited
3141,WIPRO.BO,Wipro Limited
3142,0857.HK,PetroChina Company Limited
3143,HCLTECH.NS,HCL Technologies Limited
3144,HCLTECH.BO,HCL Technologies Limited
3145,ASIANPAINT.NS,Asian Paints Limited
3146,ASIANPAINT.BO,Asian Paints Limited
3147,PTT.BK,PTT Public Company Limited
3148,PTT-R.BK,PTT Public Company Limited
3149,0005.HK,HSBC Holdings plc
3150,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
3151,601857.SS,PetroChina Company Limited
3152,IOC.BO,Indian Oil Corporation Limited
3153,IOC.NS,Indian Oil Corporation Limited
3154,BHARTIARTL.BO,Bharti Airtel Limited
3155,BHARTIARTL.NS,Bharti Airtel Limited
3156,1288.HK,Agricultural Bank of China Limited
3157,NTPC.NS,NTPC Limited
3158,NTPC.BO,NTPC Limited
3159,3988.HK,Bank of China Limited
3160,HINDZINC.NS,Hindustan Zinc Limited
3161,HINDZINC.BO,Hindustan Zinc Limited
3162,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
3163,601288.SS,Agricultural Bank of China Limited
3164,ULTRACEMCO.NS,UltraTech Cement Limited
3165,ULTRACEMCO.BO,UltraTech Cement Limited
3166,NESTLEIND.BO,Nestlé India Limited
3167,NESTLEIND.NS,Nestlé India Limited
3168,601988.SS,Bank of China Limited
3169,6505.TW,Formosa Petrochemical Corporation
3170,POWERGRID.NS,Power Grid Corporation of India Limited
3171,POWERGRID.BO,Power Grid Corporation of India Limited
3172,BAJAJFINSV.NS,Bajaj Finserv Limited
3173,BAJAJFINSV.BO,Bajaj Finserv Limited
3174,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
3175,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
3176,2317.TW,"Hon Hai Precision Industry Co., Ltd."
3177,DMART.BO,Avenue Supermarts Limited
3178,DMART.NS,Avenue Supermarts Limited
3179,INDUSINDBK.BO,IndusInd Bank Limited
3180,INDUSINDBK.NS,IndusInd Bank Limited
3181,AOT-R.BK,Airports of Thailand Public Company Limited
3182,AOT.BK,Airports of Thailand Public Company Limited
3183,M&M.NS,Mahindra & Mahindra Limited
3184,M&M.BO,Mahindra & Mahindra Limited
3185,GODREJCP.NS,Godrej Consumer Products Limited
3186,GODREJCP.BO,Godrej Consumer Products Limited
3187,2412.TW,"Chunghwa Telecom Co., Ltd."
3188,GAIL.NS,GAIL (India) Limited
3189,GAIL.BO,GAIL (India) Limited
3190,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
3191,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
3192,BAJAJ-AUTO.BO,Bajaj Auto Limited
3193,BAJAJ-AUTO.NS,Bajaj Auto Limited
3194,BPCL.BO,Bharat Petroleum Corporation Limited
3195,BPCL.NS,Bharat Petroleum Corporation Limited
3196,TITAN.BO,Titan Company Limited
3197,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
3198,TITAN.NS,Titan Company Limited
3199,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
3200,TCS.NS,Tata Consultancy Services Limited
3201,TCS.BO,Tata Consultancy Services Limited
3202,RELIANCE.BO,Reliance Industries Limited
3203,RELIANCE.NS,Reliance Industries Limited
3204,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
3205,HDFCBANK.BO,HDFC Bank Limited
3206,HDFCBANK.NS,HDFC Bank Limited
3207,HINDUNILVR.NS,Hindustan Unilever Limited
3208,HINDUNILVR.BO,Hindustan Unilever Limited
3209,ITC.NS,ITC Limited
3210,ITC.BO,ITC Limited
3211,HDFC.NS,Housing Development Finance Corporation Limited
3212,HDFC.BO,Housing Development Finance Corporation Limited
3213,0700.HK,Tencent Holdings Limited
3214,INFY.BO,Infosys Limited
3215,INFY.NS,Infosys Limited
3216,SBIN.NS,State Bank of India
3217,SBIN.BO,State Bank of India
3218,KOTAKBANK.NS,Kotak Mahindra Bank Limited
3219,KOTAKBANK.BO,Kotak Mahindra Bank Limited
3220,ICICIBANK.BO,ICICI Bank Limited
3221,ICICIBANK.NS,ICICI Bank Limited
3222,MARUTI.BO,Maruti Suzuki India Limited
3223,MARUTI.NS,Maruti Suzuki India Limited
3224,LT.NS,Larsen & Toubro Limited
3225,LT.BO,Larsen & Toubro Limited
3226,ONGC.NS,Oil and Natural Gas Corporation Limited
3227,ONGC.BO,Oil and Natural Gas Corporation Limited
3228,1398.HK,Industrial and Commercial Bank of China Limited
3229,0939.HK,China Construction Bank Corporation
3230,STAN.BO,Standard Chartered PLC
3231,AXISBANK.NS,Axis Bank Limited
3232,AXISBANK.BO,Axis Bank Limited
3233,601939.SS,China Construction Bank Corporation
3234,COALINDIA.NS,Coal India Limited
3235,601398.SS,Industrial and Commercial Bank of China Limited
3236,COALINDIA.BO,Coal India Limited
3237,0941.HK,China Mobile Limited
3238,BAJFINANCE.NS,Bajaj Finance Limited
3239,BAJFINANCE.BO,Bajaj Finance Limited
3240,WIPRO.NS,Wipro Limited
3241,WIPRO.BO,Wipro Limited
3242,0857.HK,PetroChina Company Limited
3243,HCLTECH.NS,HCL Technologies Limited
3244,HCLTECH.BO,HCL Technologies Limited
3245,ASIANPAINT.NS,Asian Paints Limited
3246,ASIANPAINT.BO,Asian Paints Limited
3247,PTT.BK,PTT Public Company Limited
3248,PTT-R.BK,PTT Public Company Limited
3249,0005.HK,HSBC Holdings plc
3250,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
3251,601857.SS,PetroChina Company Limited
3252,IOC.BO,Indian Oil Corporation Limited
3253,IOC.NS,Indian Oil Corporation Limited
3254,BHARTIARTL.BO,Bharti Airtel Limited
3255,BHARTIARTL.NS,Bharti Airtel Limited
3256,1288.HK,Agricultural Bank of China Limited
3257,NTPC.NS,NTPC Limited
3258,NTPC.BO,NTPC Limited
3259,3988.HK,Bank of China Limited
3260,HINDZINC.NS,Hindustan Zinc Limited
3261,HINDZINC.BO,Hindustan Zinc Limited
3262,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
3263,601288.SS,Agricultural Bank of China Limited
3264,ULTRACEMCO.NS,UltraTech Cement Limited
3265,ULTRACEMCO.BO,UltraTech Cement Limited
3266,NESTLEIND.BO,Nestlé India Limited
3267,NESTLEIND.NS,Nestlé India Limited
3268,601988.SS,Bank of China Limited
3269,6505.TW,Formosa Petrochemical Corporation
3270,POWERGRID.NS,Power Grid Corporation of India Limited
3271,POWERGRID.BO,Power Grid Corporation of India Limited
3272,BAJAJFINSV.NS,Bajaj Finserv Limited
3273,BAJAJFINSV.BO,Bajaj Finserv Limited
3274,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
3275,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
3276,2317.TW,"Hon Hai Precision Industry Co., Ltd."
3277,DMART.BO,Avenue Supermarts Limited
3278,DMART.NS,Avenue Supermarts Limited
3279,INDUSINDBK.BO,IndusInd Bank Limited
3280,INDUSINDBK.NS,IndusInd Bank Limited
3281,AOT-R.BK,Airports of Thailand Public Company Limited
3282,AOT.BK,Airports of Thailand Public Company Limited
3283,M&M.NS,Mahindra & Mahindra Limited
3284,M&M.BO,Mahindra & Mahindra Limited
3285,GODREJCP.NS,Godrej Consumer Products Limited
3286,GODREJCP.BO,Godrej Consumer Products Limited
3287,2412.TW,"Chunghwa Telecom Co., Ltd."
3288,GAIL.NS,GAIL (India) Limited
3289,GAIL.BO,GAIL (India) Limited
3290,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
3291,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
3292,BAJAJ-AUTO.BO,Bajaj Auto Limited
3293,BAJAJ-AUTO.NS,Bajaj Auto Limited
3294,BPCL.BO,Bharat Petroleum Corporation Limited
3295,BPCL.NS,Bharat Petroleum Corporation Limited
3296,TITAN.BO,Titan Company Limited
3297,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
3298,TITAN.NS,Titan Company Limited
3299,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
3300,TCS.NS,Tata Consultancy Services Limited
3301,TCS.BO,Tata Consultancy Services Limited
3302,RELIANCE.BO,Reliance Industries Limited
3303,RELIANCE.NS,Reliance Industries Limited
3304,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
3305,HDFCBANK.BO,HDFC Bank Limited
3306,HDFCBANK.NS,HDFC Bank Limited
3307,HINDUNILVR.NS,Hindustan Unilever Limited
3308,HINDUNILVR.BO,Hindustan Unilever Limited
3309,ITC.NS,ITC Limited
3310,ITC.BO,ITC Limited
3311,HDFC.NS,Housing Development Finance Corporation Limited
3312,HDFC.BO,Housing Development Finance Corporation Limited
3313,0700.HK,Tencent Holdings Limited
3314,INFY.BO,Infosys Limited
3315,INFY.NS,Infosys Limited
3316,SBIN.NS,State Bank of India
3317,SBIN.BO,State Bank of India
3318,KOTAKBANK.NS,Kotak Mahindra Bank Limited
3319,KOTAKBANK.BO,Kotak Mahindra Bank Limited
3320,ICICIBANK.BO,ICICI Bank Limited
3321,ICICIBANK.NS,ICICI Bank Limited
3322,MARUTI.BO,Maruti Suzuki India Limited
3323,MARUTI.NS,Maruti Suzuki India Limited
3324,LT.NS,Larsen & Toubro Limited
3325,LT.BO,Larsen & Toubro Limited
3326,ONGC.NS,Oil and Natural Gas Corporation Limited
3327,ONGC.BO,Oil and Natural Gas Corporation Limited
3328,1398.HK,Industrial and Commercial Bank of China Limited
3329,0939.HK,China Construction Bank Corporation
3330,STAN.BO,Standard Chartered PLC
3331,AXISBANK.NS,Axis Bank Limited
3332,AXISBANK.BO,Axis Bank Limited
3333,601939.SS,China Construction Bank Corporation
3334,COALINDIA.NS,Coal India Limited
3335,601398.SS,Industrial and Commercial Bank of China Limited
3336,COALINDIA.BO,Coal India Limited
3337,0941.HK,China Mobile Limited
3338,BAJFINANCE.NS,Bajaj Finance Limited
3339,BAJFINANCE.BO,Bajaj Finance Limited
3340,WIPRO.NS,Wipro Limited
3341,WIPRO.BO,Wipro Limited
3342,0857.HK,PetroChina Company Limited
3343,HCLTECH.NS,HCL Technologies Limited
3344,HCLTECH.BO,HCL Technologies Limited
3345,ASIANPAINT.NS,Asian Paints Limited
3346,ASIANPAINT.BO,Asian Paints Limited
3347,PTT.BK,PTT Public Company Limited
3348,PTT-R.BK,PTT Public Company Limited
3349,0005.HK,HSBC Holdings plc
3350,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
3351,601857.SS,PetroChina Company Limited
3352,IOC.BO,Indian Oil Corporation Limited
3353,IOC.NS,Indian Oil Corporation Limited
3354,BHARTIARTL.BO,Bharti Airtel Limited
3355,BHARTIARTL.NS,Bharti Airtel Limited
3356,1288.HK,Agricultural Bank of China Limited
3357,NTPC.NS,NTPC Limited
3358,NTPC.BO,NTPC Limited
3359,3988.HK,Bank of China Limited
3360,HINDZINC.NS,Hindustan Zinc Limited
3361,HINDZINC.BO,Hindustan Zinc Limited
3362,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
3363,601288.SS,Agricultural Bank of China Limited
3364,ULTRACEMCO.NS,UltraTech Cement Limited
3365,ULTRACEMCO.BO,UltraTech Cement Limited
3366,NESTLEIND.BO,Nestlé India Limited
3367,NESTLEIND.NS,Nestlé India Limited
3368,601988.SS,Bank of China Limited
3369,6505.TW,Formosa Petrochemical Corporation
3370,POWERGRID.NS,Power Grid Corporation of India Limited
3371,POWERGRID.BO,Power Grid Corporation of India Limited
3372,BAJAJFINSV.NS,Bajaj Finserv Limited
3373,BAJAJFINSV.BO,Bajaj Finserv Limited
3374,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
3375,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
3376,2317.TW,"Hon Hai Precision Industry Co., Ltd."
3377,DMART.BO,Avenue Supermarts Limited
3378,DMART.NS,Avenue Supermarts Limited
3379,INDUSINDBK.BO,IndusInd Bank Limited
3380,INDUSINDBK.NS,IndusInd Bank Limited
3381,AOT-R.BK,Airports of Thailand Public Company Limited
3382,AOT.BK,Airports of Thailand Public Company Limited
3383,M&M.NS,Mahindra & Mahindra Limited
3384,M&M.BO,Mahindra & Mahindra Limited
3385,GODREJCP.NS,Godrej Consumer Products Limited
3386,GODREJCP.BO,Godrej Consumer Products Limited
3387,2412.TW,"Chunghwa Telecom Co., Ltd."
3388,GAIL.NS,GAIL (India) Limited
3389,GAIL.BO,GAIL (India) Limited
3390,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
3391,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
3392,BAJAJ-AUTO.BO,Bajaj Auto Limited
3393,BAJAJ-AUTO.NS,Bajaj Auto Limited
3394,BPCL.BO,Bharat Petroleum Corporation Limited
3395,BPCL.NS,Bharat Petroleum Corporation Limited
3396,TITAN.BO,Titan Company Limited
3397,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
3398,TITAN.NS,Titan Company Limited
3399,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
3400,TCS.NS,Tata Consultancy Services Limited
3401,TCS.BO,Tata Consultancy Services Limited
3402,RELIANCE.BO,Reliance Industries Limited
3403,RELIANCE.NS,Reliance Industries Limited
3404,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
3405,HDFCBANK.BO,HDFC Bank Limited
3406,HDFCBANK.NS,HDFC Bank Limited
3407,HINDUNILVR.NS,Hindustan Unilever Limited
3408,HINDUNILVR.BO,Hindustan Unilever Limited
3409,ITC.NS,ITC Limited
3410,ITC.BO,ITC Limited
3411,HDFC.NS,Housing Development Finance Corporation Limited
3412,HDFC.BO,Housing Development Finance Corporation Limited
3413,0700.HK,Tencent Holdings Limited
3414,INFY.BO,Infosys Limited
3415,INFY.NS,Infosys Limited
3416,SBIN.NS,State Bank of India
3417,SBIN.BO,State Bank of India
3418,KOTAKBANK.NS,Kotak Mahindra Bank Limited
3419,KOTAKBANK.BO,Kotak Mahindra Bank Limited
3420,ICICIBANK.BO,ICICI Bank Limited
3421,ICICIBANK.NS,ICICI Bank Limited
3422,MARUTI.BO,Maruti Suzuki India Limited
3423,MARUTI.NS,Maruti Suzuki India Limited
3424,LT.NS,Larsen & Toubro Limited
3425,LT.BO,Larsen & Toubro Limited
3426,ONGC.NS,Oil and Natural Gas Corporation Limited
3427,ONGC.BO,Oil and Natural Gas Corporation Limited
3428,1398.HK,Industrial and Commercial Bank of China Limited
3429,0939.HK,China Construction Bank Corporation
3430,STAN.BO,Standard Chartered PLC
3431,AXISBANK.NS,Axis Bank Limited
3432,AXISBANK.BO,Axis Bank Limited
3433,601939.SS,China Construction Bank Corporation
3434,COALINDIA.NS,Coal India Limited
3435,601398.SS,Industrial and Commercial Bank of China Limited
3436,COALINDIA.BO,Coal India Limited
3437,0941.HK,China Mobile Limited
3438,BAJFINANCE.NS,Bajaj Finance Limited
3439,BAJFINANCE.BO,Bajaj Finance Limited
3440,WIPRO.NS,Wipro Limited
3441,WIPRO.BO,Wipro Limited
3442,0857.HK,PetroChina Company Limited
3443,HCLTECH.NS,HCL Technologies Limited
3444,HCLTECH.BO,HCL Technologies Limited
3445,ASIANPAINT.NS,Asian Paints Limited
3446,ASIANPAINT.BO,Asian Paints Limited
3447,PTT.BK,PTT Public Company Limited
3448,PTT-R.BK,PTT Public Company Limited
3449,0005.HK,HSBC Holdings plc
3450,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
3451,601857.SS,PetroChina Company Limited
3452,IOC.BO,Indian Oil Corporation Limited
3453,IOC.NS,Indian Oil Corporation Limited
3454,BHARTIARTL.BO,Bharti Airtel Limited
3455,BHARTIARTL.NS,Bharti Airtel Limited
3456,1288.HK,Agricultural Bank of China Limited
3457,NTPC.NS,NTPC Limited
3458,NTPC.BO,NTPC Limited
3459,3988.HK,Bank of China Limited
3460,HINDZINC.NS,Hindustan Zinc Limited
3461,HINDZINC.BO,Hindustan Zinc Limited
3462,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
3463,601288.SS,Agricultural Bank of China Limited
3464,ULTRACEMCO.NS,UltraTech Cement Limited
3465,ULTRACEMCO.BO,UltraTech Cement Limited
3466,NESTLEIND.BO,Nestlé India Limited
3467,NESTLEIND.NS,Nestlé India Limited
3468,601988.SS,Bank of China Limited
3469,6505.TW,Formosa Petrochemical Corporation
3470,POWERGRID.NS,Power Grid Corporation of India Limited
3471,POWERGRID.BO,Power Grid Corporation of India Limited
3472,BAJAJFINSV.NS,Bajaj Finserv Limited
3473,BAJAJFINSV.BO,Bajaj Finserv Limited
3474,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
3475,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
3476,2317.TW,"Hon Hai Precision Industry Co., Ltd."
3477,DMART.BO,Avenue Supermarts Limited
3478,DMART.NS,Avenue Supermarts Limited
3479,INDUSINDBK.BO,IndusInd Bank Limited
3480,INDUSINDBK.NS,IndusInd Bank Limited
3481,AOT-R.BK,Airports of Thailand Public Company Limited
3482,AOT.BK,Airports of Thailand Public Company Limited
3483,M&M.NS,Mahindra & Mahindra Limited
3484,M&M.BO,Mahindra & Mahindra Limited
3485,GODREJCP.NS,Godrej Consumer Products Limited
3486,GODREJCP.BO,Godrej Consumer Products Limited
3487,2412.TW,"Chunghwa Telecom Co., Ltd."
3488,GAIL.NS,GAIL (India) Limited
3489,GAIL.BO,GAIL (India) Limited
3490,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
3491,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
3492,BAJAJ-AUTO.BO,Bajaj Auto Limited
3493,BAJAJ-AUTO.NS,Bajaj Auto Limited
3494,BPCL.BO,Bharat Petroleum Corporation Limited
3495,BPCL.NS,Bharat Petroleum Corporation Limited
3496,TITAN.BO,Titan Company Limited
3497,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
3498,TITAN.NS,Titan Company Limited
3499,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
3500,TCS.NS,Tata Consultancy Services Limited
3501,TCS.BO,Tata Consultancy Services Limited
3502,RELIANCE.BO,Reliance Industries Limited
3503,RELIANCE.NS,Reliance Industries Limited
3504,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
3505,HDFCBANK.BO,HDFC Bank Limited
3506,HDFCBANK.NS,HDFC Bank Limited
3507,HINDUNILVR.NS,Hindustan Unilever Limited
3508,HINDUNILVR.BO,Hindustan Unilever Limited
3509,ITC.NS,ITC Limited
3510,ITC.BO,ITC Limited
3511,HDFC.NS,Housing Development Finance Corporation Limited
3512,HDFC.BO,Housing Development Finance Corporation Limited
3513,0700.HK,Tencent Holdings Limited
3514,INFY.BO,Infosys Limited
3515,INFY.NS,Infosys Limited
3516,SBIN.NS,State Bank of India
3517,SBIN.BO,State Bank of India
3518,KOTAKBANK.NS,Kotak Mahindra Bank Limited
3519,KOTAKBANK.BO,Kotak Mahindra Bank Limited
3520,ICICIBANK.BO,ICICI Bank Limited
3521,ICICIBANK.NS,ICICI Bank Limited
3522,MARUTI.BO,Maruti Suzuki India Limited
3523,MARUTI.NS,Maruti Suzuki India Limited
3524,LT.NS,Larsen & Toubro Limited
3525,LT.BO,Larsen & Toubro Limited
3526,ONGC.NS,Oil and Natural Gas Corporation Limited
3527,ONGC.BO,Oil and Natural Gas Corporation Limited
3528,1398.HK,Industrial and Commercial Bank of China Limited
3529,0939.HK,China Construction Bank Corporation
3530,STAN.BO,Standard Chartered PLC
3531,AXISBANK.NS,Axis Bank Limited
3532,AXISBANK.BO,Axis Bank Limited
3533,601939.SS,China Construction Bank Corporation
3534,COALINDIA.NS,Coal India Limited
3535,601398.SS,Industrial and Commercial Bank of China Limited
3536,COALINDIA.BO,Coal India Limited
3537,0941.HK,China Mobile Limited
3538,BAJFINANCE.NS,Bajaj Finance Limited
3539,BAJFINANCE.BO,Bajaj Finance Limited
3540,WIPRO.NS,Wipro Limited
3541,WIPRO.BO,Wipro Limited
3542,0857.HK,PetroChina Company Limited
3543,HCLTECH.NS,HCL Technologies Limited
3544,HCLTECH.BO,HCL Technologies Limited
3545,ASIANPAINT.NS,Asian Paints Limited
3546,ASIANPAINT.BO,Asian Paints Limited
3547,PTT.BK,PTT Public Company Limited
3548,PTT-R.BK,PTT Public Company Limited
3549,0005.HK,HSBC Holdings plc
3550,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
3551,601857.SS,PetroChina Company Limited
3552,IOC.BO,Indian Oil Corporation Limited
3553,IOC.NS,Indian Oil Corporation Limited
3554,BHARTIARTL.BO,Bharti Airtel Limited
3555,BHARTIARTL.NS,Bharti Airtel Limited
3556,1288.HK,Agricultural Bank of China Limited
